UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
3.42,-1,1,451400.0,14277.0,3.031006336212158,-9.46406798902899e-05
3.44,-1,1,454105.0,14455.0,3.0496339797973633,-9.701686940388754e-05
3.46,-1,1,459313.0,14817.0,3.085498332977295,-0.00010061094508273527
3.48,-1,1,461937.0,14967.0,3.1035680770874023,-0.00011158221605001017
3.5,-1,1,464504.0,15142.0,3.1212456226348877,-0.00011366038233973086
3.52,-1,1,466920.0,15319.0,3.137882947921753,-0.00011667643411783502
3.54,-1,1,469431.0,15500.0,3.155174732208252,-0.00011467968579381704
3.56,-1,1,472024.0,15643.0,3.1730310916900635,-0.00012616976164281368
3.58,-1,1,474600.0,15839.0,3.190770149230957,-0.00012077574501745403
3.6,-1,1,477045.0,15998.0,3.2076072692871094,-0.00012860758579336107
